0	215	1.0
0	0	1.0
1	0	1.0
1	0	1.0
3	145	2.0
3	0	2.0
4	50	3.0
4	0	1.0
4	124	1.0
4	0	1.0
4	12	1.0
5	204	1.0
5	56	1.0
6	18	1.0
7	165	1.0
7	157	1.0
7	0	2.0
7	169	2.0
8	0	1.0
8	155	1.0
8	0	1.0
9	0	1.0
9	74	1.0
10	0	1.0
10	237	1.0
10	142	1.0
10	229	1.0
11	116	2.0
11	0	2.0
11	97	2.0
11	0	1.0
11	233	1.0
11	0	1.0
11	200	1.0
12	50	2.0
12	237	1.0
12	4	1.0
15	0	1.0
17	193	3.0
17	0	1.0
18	45	1.0
18	185	1.0
18	6	1.0
19	0	1.0
19	168	1.0
20	87	1.0
22	0	1.0
23	169	1.0
23	200	1.0
24	155	3.0
24	123	1.0
24	208	1.0
26	155	1.0
26	71	1.0
26	77	1.0
26	208	1.0
26	0	1.0
27	52	1.0
27	39	1.0
27	0	1.0
27	166	1.0
28	221	5.0
28	147	4.0
29	232	3.0
31	107	1.0
33	126	1.0
33	142	1.0
36	0	1.0
36	0	1.0
37	152	1.0
39	0	2.0
39	0	2.0
39	52	7.0
39	27	1.0
39	112	1.0
39	166	2.0
39	100	1.0
39	0	1.0
40	138	1.0
41	77	2.0
42	0	1.0
43	81	1.0
44	0	1.0
45	178	1.0
45	0	2.0
45	18	1.0
45	187	1.0
45	0	1.0
45	131	2.0
45	0	1.0
46	0	1.0
46	194	1.0
47	0	1.0
48	225	1.0
50	237	1.0
50	4	3.0
50	12	2.0
51	204	2.0
51	98	2.0
52	0	2.0
52	0	3.0
52	27	1.0
52	39	7.0
52	95	4.0
52	112	2.0
52	166	2.0
52	100	3.0
53	0	1.0
53	148	1.0
53	169	2.0
53	0	1.0
54	95	1.0
54	113	1.0
55	77	1.0
55	0	1.0
55	0	1.0
56	204	1.0
56	0	1.0
56	5	1.0
57	0	1.0
57	230	1.0
58	0	1.0
58	199	3.0
58	168	1.0
59	140	1.0
60	0	2.0
61	205	2.0
61	0	1.0
62	180	3.0
62	0	1.0
62	76	1.0
62	0	1.0
62	63	2.0
63	180	2.0
63	62	2.0
63	0	1.0
64	120	1.0
64	211	1.0
64	0	1.0
65	122	2.0
65	0	3.0
65	206	3.0
66	179	1.0
67	0	2.0
68	0	1.0
68	230	1.0
69	0	1.0
69	174	1.0
71	155	1.0
71	77	1.0
71	0	1.0
71	199	1.0
71	26	1.0
71	208	2.0
71	0	1.0
72	123	1.0
72	77	1.0
72	207	1.0
72	146	1.0
72	209	1.0
74	137	1.0
74	0	1.0
74	0	2.0
74	163	1.0
74	0	1.0
74	9	1.0
75	170	1.0
75	0	3.0
76	180	1.0
76	62	1.0
76	0	1.0
77	155	1.0
77	123	1.0
77	71	1.0
77	55	1.0
77	26	1.0
77	98	1.0
77	72	1.0
77	209	1.0
77	118	1.0
77	41	2.0
77	208	1.0
77	0	1.0
79	91	2.0
79	106	2.0
80	0	2.0
80	114	1.0
81	43	1.0
82	155	1.0
82	161	3.0
82	111	1.0
84	140	1.0
85	109	2.0
85	0	1.0
86	185	1.0
86	158	1.0
87	20	1.0
88	0	1.0
88	0	1.0
88	0	1.0
89	0	2.0
89	142	1.0
90	235	2.0
90	185	1.0
91	106	4.0
91	79	2.0
91	0	2.0
92	0	1.0
92	193	3.0
92	0	1.0
93	0	1.0
94	165	2.0
94	0	2.0
94	0	1.0
94	0	4.0
94	0	1.0
94	0	1.0
95	197	1.0
95	0	2.0
95	52	4.0
95	0	1.0
95	112	1.0
95	166	1.0
95	54	1.0
95	100	4.0
97	190	1.0
97	11	2.0
98	77	1.0
98	204	2.0
98	135	1.0
98	118	1.0
98	51	2.0
99	0	2.0
99	0	2.0
99	142	1.0
99	0	3.0
99	0	1.0
100	0	1.0
100	52	3.0
100	39	1.0
100	95	4.0
100	0	4.0
100	112	1.0
100	166	1.0
102	0	1.0
106	91	4.0
106	0	1.0
106	79	2.0
106	0	1.0
107	31	1.0
108	0	2.0
109	154	2.0
109	85	2.0
109	0	1.0
111	82	1.0
111	119	1.0
112	128	2.0
112	223	5.0
112	0	1.0
112	0	2.0
112	52	2.0
112	39	1.0
112	95	1.0
112	100	1.0
112	0	2.0
113	54	1.0
114	80	1.0
115	188	2.0
115	168	2.0
116	207	1.0
116	146	1.0
116	11	2.0
116	0	4.0
116	0	2.0
116	0	1.0
117	0	1.0
118	77	1.0
118	98	1.0
119	111	1.0
120	201	1.0
120	211	1.0
120	0	1.0
120	0	2.0
120	64	1.0
120	0	2.0
120	0	3.0
120	203	2.0
121	0	2.0
122	0	2.0
122	206	2.0
122	65	2.0
122	0	2.0
123	155	1.0
123	77	1.0
123	72	1.0
123	187	1.0
123	209	1.0
123	24	1.0
123	0	1.0
124	0	2.0
124	4	1.0
126	197	1.0
126	33	1.0
126	151	2.0
126	0	2.0
127	0	1.0
127	0	1.0
127	0	1.0
128	223	2.0
128	0	1.0
128	112	2.0
128	0	1.0
131	0	2.0
131	152	1.0
131	0	2.0
131	0	1.0
131	45	2.0
132	0	1.0
134	0	1.0
134	0	1.0
134	0	1.0
134	0	1.0
134	0	1.0
134	0	1.0
134	0	1.0
134	0	1.0
135	180	4.0
135	98	1.0
136	0	1.0
136	0	1.0
137	181	1.0
137	163	1.0
137	74	1.0
138	40	1.0
138	224	1.0
140	84	1.0
140	0	2.0
140	0	1.0
140	0	1.0
140	227	3.0
140	59	1.0
141	0	1.0
142	10	1.0
142	89	1.0
142	33	1.0
142	0	1.0
142	99	1.0
143	182	1.0
145	3	2.0
145	0	3.0
145	0	1.0
145	151	1.0
146	207	4.0
146	116	1.0
146	72	1.0
146	209	1.0
147	221	4.0
147	28	4.0
147	0	2.0
147	0	2.0
147	0	1.0
147	220	1.0
147	0	1.0
148	53	1.0
148	169	1.0
149	0	4.0
149	0	1.0
150	0	1.0
151	145	1.0
151	126	2.0
151	0	1.0
151	0	1.0
152	0	1.0
152	37	1.0
152	216	1.0
152	233	1.0
152	131	1.0
153	0	1.0
154	109	2.0
154	0	1.0
154	0	1.0
154	174	1.0
155	190	1.0
155	82	1.0
155	123	1.0
155	71	1.0
155	77	1.0
155	0	1.0
155	26	1.0
155	8	1.0
155	208	1.0
155	0	1.0
155	24	3.0
155	191	1.0
156	201	1.0
156	0	1.0
157	165	1.0
157	7	1.0
157	0	2.0
158	86	1.0
158	185	1.0
159	0	1.0
159	0	1.0
159	0	2.0
161	82	3.0
161	0	1.0
162	0	1.0
163	137	1.0
163	0	1.0
163	74	1.0
164	0	1.0
164	0	1.0
165	157	1.0
165	7	1.0
165	94	2.0
165	0	6.0
165	0	2.0
166	0	1.0
166	52	2.0
166	27	1.0
166	39	2.0
166	95	1.0
166	100	1.0
168	188	2.0
168	115	2.0
168	0	1.0
168	19	1.0
168	0	1.0
168	58	1.0
168	0	1.0
169	7	2.0
169	53	2.0
169	0	2.0
169	148	1.0
169	23	1.0
169	0	1.0
170	0	2.0
170	0	2.0
170	0	2.0
170	75	1.0
174	0	1.0
174	69	1.0
174	213	1.0
174	154	1.0
175	0	1.0
175	0	1.0
176	0	1.0
177	0	1.0
178	0	2.0
178	45	1.0
178	187	1.0
178	0	3.0
178	0	1.0
179	0	1.0
179	66	1.0
180	62	3.0
180	0	1.0
180	76	1.0
180	0	1.0
180	0	1.0
180	135	4.0
180	63	2.0
181	137	1.0
182	0	1.0
182	143	1.0
184	0	1.0
184	0	1.0
185	213	2.0
185	86	1.0
185	90	1.0
185	18	1.0
185	158	1.0
186	0	1.0
187	0	1.0
187	123	1.0
187	178	1.0
187	45	1.0
187	0	1.0
187	0	2.0
188	115	2.0
188	168	2.0
190	155	1.0
190	0	1.0
190	0	1.0
190	97	1.0
191	155	1.0
193	0	1.0
193	0	1.0
193	0	1.0
193	17	3.0
193	92	3.0
193	0	1.0
194	0	1.0
194	0	1.0
194	0	1.0
194	46	1.0
194	0	1.0
194	0	1.0
194	0	1.0
194	0	2.0
194	0	1.0
195	0	1.0
195	0	2.0
197	126	1.0
197	95	1.0
198	0	2.0
199	71	1.0
199	0	1.0
199	0	1.0
199	58	3.0
199	208	1.0
200	11	1.0
200	23	1.0
200	233	1.0
200	0	1.0
201	156	1.0
201	120	1.0
201	0	1.0
201	0	1.0
201	203	2.0
201	0	1.0
203	201	2.0
203	120	2.0
203	0	2.0
204	98	2.0
204	5	1.0
204	51	2.0
204	56	1.0
205	61	2.0
206	122	2.0
206	0	3.0
206	65	3.0
207	0	1.0
207	146	4.0
207	116	1.0
207	72	1.0
208	155	1.0
208	71	2.0
208	77	1.0
208	0	3.0
208	199	1.0
208	26	1.0
208	0	1.0
208	24	1.0
209	123	1.0
209	77	1.0
209	146	1.0
209	72	1.0
210	0	1.0
211	120	1.0
211	0	1.0
211	64	1.0
213	174	1.0
213	185	2.0
214	0	1.0
214	0	1.0
215	0	1.0
216	152	1.0
216	233	1.0
217	0	1.0
218	0	1.0
220	147	1.0
221	28	5.0
221	147	4.0
222	0	1.0
223	128	2.0
223	0	2.0
223	112	5.0
223	0	2.0
224	138	1.0
225	48	1.0
227	0	4.0
227	140	3.0
228	0	2.0
229	10	1.0
229	0	2.0
229	237	1.0
229	0	1.0
230	233	1.0
230	68	1.0
230	57	1.0
232	29	3.0
233	0	2.0
233	0	2.0
233	152	1.0
233	11	1.0
233	216	1.0
233	0	1.0
233	230	1.0
233	200	1.0
235	90	2.0
236	0	1.0
237	10	1.0
237	50	1.0
237	0	2.0
237	229	1.0
237	12	1.0
