0	0	1.0
4	0	1.0
4	124	1.0
4	215	1.0
5	0	1.0
5	0	1.0
5	56	1.0
6	213	1.0
6	7	1.0
7	213	2.0
7	185	1.0
7	6	1.0
8	155	2.0
8	98	1.0
9	0	1.0
10	0	1.0
10	0	1.0
10	0	1.0
11	0	1.0
15	75	2.0
18	152	1.0
19	233	2.0
22	138	1.0
23	116	1.0
23	237	1.0
23	233	2.0
24	123	1.0
24	118	2.0
24	54	3.0
27	0	1.0
28	221	3.0
29	232	3.0
30	0	1.0
31	128	4.0
31	223	2.0
31	107	1.0
32	0	2.0
32	0	2.0
33	213	1.0
33	94	1.0
36	0	1.0
37	183	4.0
39	52	5.0
39	0	2.0
39	0	2.0
40	46	1.0
40	0	1.0
43	81	1.0
46	40	1.0
49	0	2.0
49	215	2.0
49	230	2.0
50	0	4.0
50	0	4.0
51	98	4.0
52	197	1.0
52	39	5.0
52	95	1.0
52	112	1.0
52	166	1.0
52	100	2.0
53	0	2.0
53	169	3.0
54	166	1.0
54	118	1.0
54	24	3.0
56	0	1.0
56	0	1.0
56	107	1.0
56	0	2.0
56	5	1.0
56	0	1.0
58	0	2.0
60	0	1.0
61	135	1.0
61	0	1.0
62	0	2.0
63	0	3.0
63	0	1.0
63	118	1.0
64	0	1.0
64	211	1.0
65	122	1.0
65	0	1.0
65	95	1.0
65	166	1.0
66	179	1.0
67	0	1.0
68	0	1.0
68	0	1.0
68	0	1.0
71	101	1.0
73	0	3.0
74	0	1.0
75	15	2.0
75	0	1.0
77	166	1.0
77	113	1.0
78	0	1.0
79	0	1.0
79	0	1.0
80	0	1.0
81	43	1.0
82	0	1.0
83	0	2.0
86	0	2.0
86	119	3.0
89	0	1.0
91	0	1.0
91	0	1.0
92	193	3.0
92	0	2.0
94	33	1.0
94	0	2.0
95	197	1.0
95	0	1.0
95	52	1.0
95	100	1.0
95	65	1.0
97	215	2.0
98	155	1.0
98	8	1.0
98	206	2.0
98	51	4.0
99	0	1.0
99	169	2.0
100	0	3.0
100	0	1.0
100	52	2.0
100	95	1.0
100	112	4.0
100	0	1.0
101	71	1.0
104	0	1.0
104	0	1.0
107	31	1.0
107	0	1.0
107	56	1.0
111	0	1.0
112	0	2.0
112	0	1.0
112	52	1.0
112	100	4.0
112	0	1.0
113	77	1.0
113	0	1.0
113	166	1.0
113	0	1.0
115	0	2.0
115	188	3.0
115	0	1.0
116	0	1.0
116	23	1.0
118	63	1.0
118	54	1.0
118	24	2.0
119	86	3.0
120	0	1.0
120	0	1.0
120	0	1.0
122	166	1.0
122	65	1.0
123	155	1.0
123	0	1.0
123	24	1.0
124	0	1.0
124	0	1.0
124	0	1.0
124	215	1.0
124	4	1.0
125	0	1.0
126	197	1.0
126	0	1.0
126	236	1.0
126	0	1.0
126	151	1.0
127	0	1.0
127	0	1.0
128	0	1.0
128	223	2.0
128	0	1.0
128	31	4.0
129	0	2.0
133	0	1.0
133	0	1.0
134	0	1.0
134	0	1.0
134	0	3.0
135	180	5.0
135	0	1.0
135	61	1.0
138	22	1.0
140	164	1.0
143	182	1.0
143	215	2.0
145	197	1.0
145	0	1.0
145	0	1.0
146	209	1.0
147	0	1.0
147	0	1.0
149	0	1.0
149	0	1.0
149	0	1.0
150	0	3.0
151	126	1.0
151	230	1.0
152	18	1.0
152	233	2.0
152	0	2.0
154	0	1.0
155	123	1.0
155	98	1.0
155	8	2.0
155	0	1.0
156	0	2.0
156	0	3.0
156	0	2.0
157	0	1.0
157	185	1.0
159	0	2.0
164	0	1.0
164	0	1.0
164	140	1.0
166	122	1.0
166	77	1.0
166	0	2.0
166	52	1.0
166	0	1.0
166	0	1.0
166	54	1.0
166	65	1.0
166	113	1.0
168	0	4.0
168	0	1.0
168	0	1.0
168	0	1.0
169	0	1.0
169	0	1.0
169	53	3.0
169	99	2.0
173	0	1.0
173	0	1.0
173	0	1.0
173	0	1.0
174	0	1.0
176	0	1.0
177	0	1.0
177	0	1.0
177	0	1.0
178	0	2.0
179	66	1.0
180	0	1.0
180	135	5.0
180	0	2.0
182	0	2.0
182	143	1.0
182	0	1.0
182	0	1.0
182	0	1.0
183	37	4.0
185	157	1.0
185	213	1.0
185	7	1.0
186	0	3.0
188	115	3.0
190	0	1.0
192	0	1.0
193	92	3.0
193	0	7.0
194	0	2.0
194	0	1.0
195	0	4.0
195	0	1.0
197	145	1.0
197	126	1.0
197	0	1.0
197	52	1.0
197	95	1.0
197	0	1.0
198	0	3.0
198	0	2.0
200	0	1.0
201	0	1.0
206	98	2.0
209	146	1.0
211	0	1.0
211	0	1.0
211	0	1.0
211	64	1.0
211	0	1.0
211	0	1.0
213	7	2.0
213	33	1.0
213	185	1.0
213	6	1.0
214	0	1.0
214	0	1.0
214	0	1.0
215	143	2.0
215	0	1.0
215	237	1.0
215	97	2.0
215	124	1.0
215	4	1.0
215	230	2.0
215	49	2.0
216	0	1.0
221	28	3.0
223	128	2.0
223	31	2.0
224	0	6.0
224	0	1.0
225	0	1.0
227	0	1.0
228	0	1.0
228	0	3.0
229	0	1.0
230	215	2.0
230	151	1.0
230	49	2.0
232	29	3.0
233	152	2.0
233	19	2.0
233	23	2.0
233	0	2.0
236	126	1.0
237	0	1.0
237	215	1.0
237	23	1.0
238	0	1.0
