1	0	1.0
3	145	3.0
3	0	1.0
3	0	1.0
4	50	3.0
4	0	1.0
4	224	1.0
4	19	1.0
4	0	2.0
4	124	1.0
4	0	1.0
4	12	3.0
5	0	1.0
8	0	1.0
8	34	1.0
8	24	1.0
9	0	1.0
9	99	1.0
9	74	1.0
9	200	1.0
9	0	1.0
10	0	1.0
10	229	1.0
10	73	1.0
11	137	1.0
11	116	1.0
11	0	1.0
11	97	2.0
11	0	1.0
11	233	1.0
12	50	2.0
12	4	3.0
14	0	1.0
15	0	1.0
16	98	1.0
17	193	3.0
17	92	3.0
17	0	3.0
18	0	1.0
18	152	1.0
18	0	1.0
18	148	1.0
18	185	1.0
18	0	1.0
19	165	1.0
19	36	1.0
19	98	1.0
19	0	4.0
19	53	1.0
19	168	1.0
19	237	1.0
19	4	1.0
21	0	1.0
22	0	1.0
22	55	1.0
22	54	1.0
22	113	2.0
23	233	1.0
23	200	1.0
24	155	1.0
24	123	1.0
24	34	1.0
24	8	1.0
24	118	1.0
24	208	2.0
26	34	1.0
28	221	2.0
28	0	1.0
28	147	3.0
29	232	10.0
31	128	1.0
33	142	2.0
34	0	1.0
34	122	1.0
34	80	2.0
34	26	1.0
34	8	1.0
34	24	1.0
36	19	1.0
36	53	1.0
37	144	1.0
37	198	2.0
39	0	2.0
39	0	1.0
39	52	5.0
39	95	1.0
39	166	1.0
39	100	1.0
39	110	1.0
40	138	1.0
40	0	1.0
42	117	1.0
42	150	1.0
42	0	1.0
43	0	2.0
43	0	2.0
43	0	2.0
43	134	2.0
43	0	2.0
43	0	2.0
43	81	2.0
44	0	1.0
44	87	1.0
45	53	1.0
45	233	1.0
46	163	1.0
47	0	1.0
47	0	1.0
47	0	1.0
48	225	1.0
48	0	1.0
50	165	1.0
50	0	1.0
50	4	3.0
50	12	2.0
50	151	1.0
51	204	3.0
51	98	4.0
52	0	6.0
52	0	2.0
52	39	5.0
52	95	2.0
52	166	2.0
52	100	3.0
53	36	1.0
53	19	1.0
53	0	1.0
53	45	1.0
53	233	3.0
53	169	4.0
53	0	2.0
54	22	1.0
54	95	1.0
54	166	1.0
54	65	3.0
54	113	1.0
55	22	1.0
56	0	2.0
61	205	1.0
61	0	1.0
62	180	1.0
62	63	2.0
63	180	2.0
63	62	2.0
63	0	1.0
63	206	1.0
64	201	2.0
64	120	2.0
64	211	5.0
64	0	1.0
65	122	1.0
65	0	2.0
65	206	2.0
65	166	2.0
65	118	1.0
65	54	3.0
66	179	2.0
68	184	2.0
70	224	1.0
71	0	1.0
72	165	1.0
72	0	1.0
72	205	1.0
72	207	4.0
72	146	1.0
72	0	1.0
72	0	1.0
72	209	1.0
73	10	1.0
73	0	2.0
74	137	1.0
74	0	1.0
74	0	1.0
74	9	1.0
74	99	1.0
75	192	1.0
75	0	1.0
77	0	1.0
78	0	1.0
80	0	3.0
80	165	1.0
80	34	2.0
80	114	3.0
81	0	2.0
81	43	2.0
81	0	2.0
81	0	2.0
81	134	2.0
81	0	2.0
81	0	2.0
82	155	3.0
82	161	1.0
82	0	1.0
83	0	1.0
83	0	1.0
84	140	1.0
85	109	1.0
86	199	1.0
86	140	1.0
86	237	1.0
87	155	2.0
87	123	1.0
87	44	1.0
89	108	1.0
89	0	1.0
89	0	2.0
89	142	1.0
90	0	1.0
91	0	3.0
92	193	3.0
92	17	3.0
92	0	3.0
93	0	1.0
94	165	5.0
94	0	1.0
94	0	2.0
94	0	1.0
95	52	2.0
95	39	1.0
95	54	1.0
95	100	4.0
97	0	1.0
97	0	1.0
97	11	2.0
97	237	1.0
97	0	1.0
97	0	1.0
98	204	3.0
98	19	1.0
98	0	1.0
98	51	4.0
98	16	1.0
99	0	1.0
99	0	1.0
99	236	1.0
99	137	2.0
99	164	1.0
99	0	1.0
99	9	1.0
99	74	1.0
99	200	1.0
100	0	2.0
100	52	3.0
100	39	1.0
100	95	4.0
100	166	3.0
101	208	1.0
102	0	2.0
106	0	1.0
106	0	1.0
106	0	1.0
106	0	1.0
108	210	1.0
108	0	3.0
108	89	1.0
108	0	1.0
108	0	1.0
108	0	1.0
109	154	1.0
109	85	1.0
109	0	1.0
110	123	1.0
110	39	1.0
110	166	1.0
111	223	2.0
111	119	1.0
111	0	1.0
111	229	1.0
112	128	1.0
112	223	1.0
112	0	2.0
112	0	1.0
112	187	1.0
112	0	1.0
112	172	1.0
113	22	2.0
113	166	1.0
113	54	1.0
114	0	3.0
114	165	1.0
114	80	3.0
115	188	6.0
115	0	1.0
115	168	3.0
116	137	1.0
116	11	1.0
116	0	1.0
116	0	1.0
117	225	1.0
117	42	1.0
118	155	1.0
118	123	1.0
118	205	1.0
118	0	1.0
118	166	1.0
118	65	1.0
118	24	1.0
119	0	1.0
119	229	1.0
119	111	1.0
120	201	1.0
120	211	1.0
120	0	2.0
120	64	2.0
120	0	2.0
120	0	2.0
120	0	3.0
120	203	2.0
121	0	2.0
121	0	2.0
122	123	4.0
122	0	2.0
122	0	2.0
122	34	1.0
122	206	2.0
122	65	1.0
122	0	1.0
123	155	1.0
123	122	4.0
123	0	2.0
123	0	1.0
123	166	2.0
123	118	1.0
123	110	1.0
123	24	1.0
123	87	1.0
124	0	2.0
124	4	1.0
125	196	1.0
126	197	2.0
126	151	1.0
127	0	1.0
127	0	1.0
127	0	2.0
128	223	1.0
128	31	1.0
128	187	1.0
128	0	2.0
128	112	1.0
128	172	1.0
130	206	1.0
130	166	1.0
131	176	1.0
131	157	3.0
131	213	1.0
131	0	1.0
131	148	1.0
131	158	1.0
132	0	1.0
132	0	1.0
132	0	1.0
133	0	1.0
134	0	2.0
134	43	2.0
134	0	2.0
134	0	2.0
134	0	2.0
134	0	2.0
134	0	1.0
134	81	2.0
134	0	2.0
135	180	4.0
136	0	1.0
137	171	2.0
137	0	1.0
137	116	1.0
137	11	1.0
137	0	1.0
137	163	2.0
137	0	1.0
137	0	1.0
137	99	2.0
137	74	1.0
138	40	1.0
139	0	1.0
139	142	1.0
139	0	1.0
139	0	1.0
140	84	1.0
140	0	1.0
140	227	1.0
140	199	2.0
140	86	1.0
141	0	1.0
142	89	1.0
142	171	1.0
142	33	2.0
142	0	1.0
142	169	1.0
142	139	1.0
142	0	1.0
142	0	2.0
144	0	1.0
144	0	1.0
144	0	1.0
144	37	1.0
144	148	1.0
144	0	1.0
145	3	3.0
145	0	1.0
145	0	1.0
145	0	1.0
146	207	1.0
146	72	1.0
146	209	1.0
147	221	2.0
147	28	3.0
147	0	1.0
147	220	1.0
147	0	1.0
147	231	1.0
148	144	1.0
148	18	1.0
148	198	1.0
148	131	1.0
149	0	1.0
149	0	1.0
149	0	1.0
149	0	1.0
150	42	1.0
150	0	1.0
151	126	1.0
151	50	1.0
152	0	1.0
152	18	1.0
154	109	1.0
154	174	2.0
155	82	3.0
155	123	1.0
155	0	3.0
155	205	3.0
155	206	1.0
155	118	1.0
155	0	2.0
155	0	1.0
155	24	1.0
155	87	2.0
156	0	1.0
157	176	1.0
157	213	5.0
157	185	2.0
157	0	2.0
157	131	3.0
158	131	1.0
159	0	1.0
159	0	1.0
161	82	1.0
161	0	1.0
161	0	1.0
162	0	1.0
162	0	1.0
163	137	2.0
163	46	1.0
164	0	2.0
164	99	1.0
165	0	1.0
165	0	2.0
165	80	1.0
165	50	1.0
165	72	1.0
165	19	1.0
165	0	1.0
165	0	1.0
165	0	1.0
165	114	1.0
165	94	5.0
165	0	1.0
165	0	2.0
166	123	2.0
166	0	2.0
166	52	2.0
166	130	1.0
166	39	1.0
166	206	1.0
166	118	1.0
166	54	1.0
166	100	3.0
166	65	2.0
166	110	1.0
166	113	1.0
168	188	3.0
168	115	3.0
168	0	1.0
168	19	1.0
168	0	1.0
168	0	1.0
169	171	1.0
169	53	4.0
169	175	1.0
169	142	1.0
169	0	1.0
169	0	1.0
170	0	1.0
170	0	1.0
170	0	1.0
171	137	2.0
171	142	1.0
171	169	1.0
172	128	1.0
172	223	1.0
172	187	1.0
172	112	1.0
173	0	1.0
174	154	2.0
175	183	1.0
175	169	1.0
176	157	1.0
176	213	1.0
176	0	1.0
176	131	1.0
178	0	1.0
179	0	1.0
179	0	1.0
179	0	1.0
179	66	2.0
180	62	1.0
180	135	4.0
180	0	1.0
180	63	2.0
181	0	1.0
182	0	1.0
182	234	1.0
183	175	1.0
183	0	1.0
184	68	2.0
185	157	2.0
185	213	2.0
185	18	1.0
187	128	1.0
187	0	1.0
187	223	1.0
187	194	1.0
187	112	1.0
187	0	1.0
187	0	1.0
187	0	1.0
187	172	1.0
188	115	6.0
188	168	3.0
189	0	1.0
189	0	1.0
189	0	1.0
190	0	1.0
192	0	1.0
192	75	1.0
193	17	3.0
193	92	3.0
193	0	2.0
194	0	2.0
194	187	1.0
196	125	1.0
197	126	2.0
197	236	1.0
198	37	2.0
198	148	1.0
199	140	2.0
199	86	1.0
199	0	1.0
200	23	1.0
200	233	1.0
200	0	1.0
200	9	1.0
200	99	1.0
200	0	1.0
200	0	2.0
201	120	1.0
201	211	2.0
201	0	3.0
201	64	2.0
201	0	1.0
201	203	1.0
203	201	1.0
203	120	2.0
203	0	1.0
203	0	1.0
